No,Easting,Northing,ELEVATION
49375,129827.055,2686571.652,14.826
49376,129827.055,2686566.652,14.812
49377,129827.055,2686561.652,14.821
49378,129827.055,2686556.652,14.823
49379,129827.055,2686551.652,14.839
49380,129827.055,2686546.652,14.858
49381,129827.055,2686541.652,14.83
49382,129827.055,2686536.652,14.819
49383,129827.055,2686531.652,14.8
49384,129827.055,2686526.652,14.848
49385,129827.055,2686521.652,14.815
49386,129827.055,2686516.652,14.89
49387,129827.055,2686511.652,14.774
49388,129827.055,2686506.652,14.838
49389,129827.055,2686501.652,14.989
49390,129827.055,2686496.652,14.764
49391,129827.055,2686491.652,14.784
49392,129827.055,2686486.652,14.697
49393,129827.055,2686481.652,15.136
49394,129827.055,2686476.652,14.633
49395,129827.055,2686471.652,15.025
49396,129827.055,2686466.652,15.087
49397,129827.055,2686461.652,14.956
49398,129827.055,2686456.652,15.013
49399,129827.055,2686451.652,14.832
49400,129827.055,2686446.652,15.173
49401,129827.055,2686441.652,14.872
49402,129827.055,2686436.652,14.846
49403,129827.055,2686431.652,14.899
49404,129827.055,2686426.652,14.83
49405,129827.055,2686421.652,14.906
49406,129827.055,2686416.652,14.931
49407,129827.055,2686411.652,15.036
49408,129827.055,2686406.652,14.957
49409,129827.055,2686401.652,15.002
49410,129827.055,2686396.652,14.997
49411,129827.055,2686391.652,15.019
49412,129827.055,2686386.652,15.025
49413,129827.055,2686381.652,14.978
49414,129827.055,2686376.652,14.975
49415,129827.055,2686371.652,14.971
49416,129827.055,2686366.652,14.951
49417,129827.055,2686361.652,14.977
49418,129827.055,2686356.652,15.004
49419,129827.055,2686351.652,15.014
49420,129827.055,2686346.652,15.007
49421,129827.055,2686341.652,15
49422,129827.055,2686336.652,14.962
49423,129827.055,2686331.652,14.932
49424,129827.055,2686326.652,14.913
49425,129827.055,2686321.652,14.932
49426,129827.055,2686316.652,14.934
49427,129827.055,2686311.652,14.94
49428,129827.055,2686306.652,14.95
49429,129827.055,2686301.652,14.943
49430,129827.055,2686296.652,14.895
49431,129827.055,2686291.652,14.865
49432,129827.055,2686286.652,14.852
49433,129827.055,2686281.652,14.85
49434,129827.055,2686276.652,14.857
49435,129827.055,2686271.652,14.851
49436,129827.055,2686266.652,14.85
49437,129827.055,2686261.652,14.854
49438,129827.055,2686256.652,14.89
49439,129827.055,2686251.652,14.937
49440,129827.055,2686246.652,14.947
49441,129827.055,2686241.652,14.938
49442,129827.055,2686236.652,14.92
49443,129827.055,2686231.652,14.907
49444,129827.055,2686226.652,14.895
49445,129827.055,2686221.652,14.876
49446,129827.055,2686216.652,14.863
49447,129827.055,2686211.652,14.856
49448,129827.055,2686206.652,14.848
49449,129827.055,2686201.652,14.856
49450,129827.055,2686196.652,14.859
49451,129827.055,2686191.652,14.862
49452,129827.055,2686186.652,14.856
49453,129827.055,2686181.652,14.83
49454,129827.055,2686176.652,14.82
49455,129827.055,2686171.652,14.819
49456,129827.055,2686166.652,14.823
49457,129827.055,2686161.652,14.808
49458,129827.055,2686156.652,14.804
49459,129827.055,2686151.652,14.802
49460,129827.055,2686146.652,14.806
49461,129827.055,2686141.652,14.801
49462,129827.055,2686136.652,14.757
49463,129827.055,2686131.652,14.756
49464,129827.055,2686126.652,14.735
49465,129827.055,2686121.652,14.703
49466,129827.055,2686116.652,14.702
49467,129827.055,2686111.652,14.699
49468,129827.055,2686106.652,14.702
49469,129827.055,2686101.652,14.723
49470,129827.055,2686096.652,14.724
49471,129827.055,2686091.652,14.735
49472,129827.055,2686086.652,14.738
49473,129827.055,2686081.652,14.733
49474,129827.055,2686076.652,14.732
49475,129827.055,2686071.652,14.714
49476,129827.055,2686066.652,14.703
49477,129827.055,2686061.652,14.682
49478,129827.055,2686056.652,14.66
49479,129827.055,2686051.652,14.673
49480,129827.055,2686046.652,14.678
49481,129827.055,2686041.652,14.667
49482,129827.055,2686036.652,14.662
49483,129827.055,2686031.652,14.638
49484,129827.055,2686026.652,14.595
49485,129827.055,2686021.652,14.596
49486,129827.055,2686016.652,14.592
49487,129827.055,2686011.652,14.547
49488,129827.055,2686006.652,14.546
49489,129827.055,2686001.652,14.569
49490,129827.055,2685996.652,14.629
49491,129827.055,2685991.652,14.664
49492,129827.055,2685986.652,14.7
49493,129827.055,2685981.652,14.745
49494,129827.055,2685976.652,14.768
49495,129827.055,2685971.652,14.767
49496,129827.055,2685966.652,14.767
49497,129827.055,2685961.652,14.725
49498,129827.055,2685956.652,14.71
49499,129827.055,2685951.652,14.678
49500,129827.055,2685946.652,14.667
49501,129827.055,2685941.652,14.633
49502,129827.055,2685936.652,14.61
49503,129827.055,2685931.652,14.591
49504,129827.055,2685926.652,14.594
49505,129827.055,2685921.652,14.639
49506,129827.055,2685916.652,14.64
49507,129827.055,2685911.652,14.64
49508,129827.055,2685906.652,14.513
49509,129827.055,2685901.652,14.494
49510,129827.055,2685896.652,14.534
49511,129827.055,2685891.652,14.54
49512,129827.055,2685886.652,14.521
49513,129827.055,2685881.652,14.623
49514,129827.055,2685876.652,14.496
49515,129827.055,2685871.652,14.338
49516,129827.055,2685866.652,14.301
49517,129827.055,2685861.652,14.289
49518,129827.055,2685856.652,14.179
49519,129827.055,2685851.652,14.525
49520,129827.055,2685846.652,14.354
49521,129827.055,2685841.652,14.323
49522,129827.055,2685836.652,14.338
49523,129827.055,2685831.652,14.27
49524,129827.055,2685826.652,14.353
49525,129827.055,2685821.652,14.297
49526,129827.055,2685816.652,14.305
49527,129827.055,2685811.652,14.328
49528,129827.055,2685806.652,14.379
49529,129827.055,2685801.652,14.315
49530,129827.055,2685796.652,14.29
49531,129827.055,2685791.652,14.347
49532,129827.055,2685786.652,14.327
49533,129827.055,2685781.652,14.356
49534,129827.055,2685776.652,14.353
49535,129827.055,2685771.652,14.328
49536,129827.055,2685766.652,14.372
49537,129827.055,2685761.652,14.411
49538,129827.055,2685756.652,14.154
49539,129827.055,2685751.652,14.312
49540,129827.055,2685746.652,14.326
49541,129827.055,2685741.652,14.356
49542,129827.055,2685736.652,14.39
49543,129827.055,2685731.652,14.278
49544,129827.055,2685726.652,14.417
49545,129827.055,2685721.652,14.422
49546,129827.055,2685716.652,14.337
49547,129827.055,2685711.652,14.266
49548,129827.055,2685706.652,14.411
49549,129827.055,2685701.652,14.402
49550,129827.055,2685696.652,14.336
49551,129827.055,2685691.652,14.385
49552,129827.055,2685686.652,14.44
49553,129827.055,2685681.652,14.423
49554,129827.055,2685676.652,14.334
49555,129827.055,2685671.652,14.287
49556,129827.055,2685666.652,14.273
49557,129827.055,2685661.652,14.292
49558,129827.055,2685656.652,14.385
49559,129827.055,2685651.652,14.262
49560,129827.055,2685646.652,14.352
49561,129827.055,2685641.652,14.309
49562,129827.055,2685636.652,14.3
49563,129827.055,2685631.652,14.359
49564,129827.055,2685626.652,14.461
49565,129827.055,2685621.652,14.403
49566,129827.055,2685616.652,14.454
49567,129827.055,2685611.652,14.586
49568,129827.055,2685606.652,14.253
49569,129827.055,2685601.652,14.223
49570,129827.055,2685596.652,14.18
49571,129827.055,2685591.652,14.193
49572,129827.055,2685586.652,14.2
49573,129827.055,2685581.652,14.202
49574,129827.055,2685576.652,14.171
49575,129827.055,2685571.652,14.194
49576,129827.055,2685566.652,14.166
49577,129827.055,2685561.652,14.173
49578,129827.055,2685556.652,14.16
49579,129827.055,2685551.652,14.145
49580,129827.055,2685546.652,14.162
49581,129827.055,2685541.652,14.141
49582,129827.055,2685536.652,14.175
49583,129827.055,2685531.652,14.164
49584,129827.055,2685526.652,14.173
49585,129827.055,2685521.652,14.21
49586,129827.055,2685516.652,14.164
49587,129827.055,2685511.652,14.179
49588,129832.055,2687066.652,15.32
49589,129832.055,2687061.652,15.295
49590,129832.055,2687056.652,15.327
49591,129832.055,2687051.652,15.378
49592,129832.055,2687046.652,15.392
49593,129832.055,2687041.652,15.315
49594,129832.055,2687036.652,15.309
49595,129832.055,2687031.652,15.301
49596,129832.055,2687026.652,15.314
49597,129832.055,2687021.652,15.287
49598,129832.055,2687016.652,15.294
49599,129832.055,2687011.652,15.28
49600,129832.055,2687006.652,15.284
49601,129832.055,2687001.652,15.326
49602,129832.055,2686996.652,15.323
49603,129832.055,2686991.652,15.391
49604,129832.055,2686986.652,15.433
49605,129832.055,2686981.652,15.447
49606,129832.055,2686976.652,15.554
49607,129832.055,2686971.652,15.777
49608,129832.055,2686966.652,16.266
49609,129832.055,2686961.652,16.878
49610,129832.055,2686956.652,16.714
49611,129832.055,2686951.652,17.074
49612,129832.055,2686946.652,16.95
49613,129832.055,2686941.652,16.28
49614,129832.055,2686936.652,15.707
49615,129832.055,2686931.652,15.674
49616,129832.055,2686926.652,15.698
49617,129832.055,2686921.652,15.7
49618,129832.055,2686916.652,15.51
49619,129832.055,2686911.652,15.6
49620,129832.055,2686906.652,15.529
49621,129832.055,2686901.652,15.527
49622,129832.055,2686896.652,15.485
49623,129832.055,2686891.652,15.482
49624,129832.055,2686886.652,15.455
49625,129832.055,2686881.652,15.453
49626,129832.055,2686876.652,15.464
49627,129832.055,2686871.652,15.517
49628,129832.055,2686866.652,15.581
49629,129832.055,2686861.652,15.531
49630,129832.055,2686856.652,15.743
49631,129832.055,2686851.652,15.656
49632,129832.055,2686846.652,15.664
49633,129832.055,2686841.652,15.629
49634,129832.055,2686836.652,15.726
49635,129832.055,2686831.652,15.709
49636,129832.055,2686826.652,15.729
49637,129832.055,2686821.652,15.808
49638,129832.055,2686816.652,15.806
49639,129832.055,2686811.652,15.825
49640,129832.055,2686806.652,15.827
49641,129832.055,2686801.652,15.783
49642,129832.055,2686796.652,15.767
49643,129832.055,2686791.652,15.662
49644,129832.055,2686786.652,15.601
49645,129832.055,2686781.652,15.648
49646,129832.055,2686776.652,15.58
49647,129832.055,2686771.652,15.565
49648,129832.055,2686766.652,15.429
49649,129832.055,2686761.652,15.148
49650,129832.055,2686756.652,15.041
49651,129832.055,2686751.652,15.016
49652,129832.055,2686746.652,15.026
49653,129832.055,2686741.652,15.287
49654,129832.055,2686736.652,15.294
49655,129832.055,2686731.652,15.116
49656,129832.055,2686726.652,15.085
49657,129832.055,2686721.652,15.104
49658,129832.055,2686716.652,15.056
49659,129832.055,2686711.652,15.132
49660,129832.055,2686706.652,15.19
49661,129832.055,2686701.652,14.975
49662,129832.055,2686696.652,15
49663,129832.055,2686691.652,15.026
49664,129832.055,2686686.652,14.966
49665,129832.055,2686681.652,14.978
49666,129832.055,2686676.652,15.145
49667,129832.055,2686671.652,15.039
49668,129832.055,2686666.652,15.054
49669,129832.055,2686661.652,15.013
49670,129832.055,2686656.652,15.019
49671,129832.055,2686651.652,14.971
49672,129832.055,2686646.652,15.029
49673,129832.055,2686641.652,14.991
49674,129832.055,2686636.652,15.025
49675,129832.055,2686631.652,15
49676,129832.055,2686626.652,14.808
49677,129832.055,2686621.652,14.943
49678,129832.055,2686616.652,14.901
49679,129832.055,2686611.652,14.951
49680,129832.055,2686606.652,14.956
49681,129832.055,2686601.652,14.948
49682,129832.055,2686596.652,15.007
49683,129832.055,2686591.652,14.895
49684,129832.055,2686586.652,14.915
49685,129832.055,2686581.652,15.072
49686,129832.055,2686576.652,14.803
49687,129832.055,2686571.652,14.815
49688,129832.055,2686566.652,14.82
49689,129832.055,2686561.652,14.796
49690,129832.055,2686556.652,14.802
49691,129832.055,2686551.652,14.797
49692,129832.055,2686546.652,14.793
49693,129832.055,2686541.652,14.806
49694,129832.055,2686536.652,14.806
49695,129832.055,2686531.652,14.785
49696,129832.055,2686526.652,14.826
49697,129832.055,2686521.652,14.833
49698,129832.055,2686516.652,14.721
49699,129832.055,2686511.652,14.714
49700,129832.055,2686506.652,14.747
49701,129832.055,2686501.652,14.731
49702,129832.055,2686496.652,14.729
49703,129832.055,2686491.652,14.717
49704,129832.055,2686486.652,14.738
49705,129832.055,2686481.652,14.713
49706,129832.055,2686476.652,14.67
49707,129832.055,2686471.652,14.736
49708,129832.055,2686466.652,14.735
49709,129832.055,2686461.652,14.688
49710,129832.055,2686456.652,14.918
49711,129832.055,2686451.652,14.808
49712,129832.055,2686446.652,14.999
49713,129832.055,2686441.652,14.616
49714,129832.055,2686436.652,14.779
49715,129832.055,2686431.652,14.902
49716,129832.055,2686426.652,14.595
49717,129832.055,2686421.652,14.766
49718,129832.055,2686416.652,14.88
49719,129832.055,2686411.652,14.871
49720,129832.055,2686406.652,15.05
49721,129832.055,2686401.652,14.883
49722,129832.055,2686396.652,15.32
49723,129832.055,2686391.652,15.292
49724,129832.055,2686386.652,14.916
49725,129832.055,2686381.652,14.677
49726,129832.055,2686376.652,14.946
49727,129832.055,2686371.652,14.955
49728,129832.055,2686366.652,14.811
49729,129832.055,2686361.652,14.951
49730,129832.055,2686356.652,14.938
49731,129832.055,2686351.652,14.927
49732,129832.055,2686346.652,14.96
49733,129832.055,2686341.652,14.778
49734,129832.055,2686336.652,14.824
49735,129832.055,2686331.652,14.82
49736,129832.055,2686326.652,14.968
49737,129832.055,2686321.652,14.654
49738,129832.055,2686316.652,14.818
49739,129832.055,2686311.652,14.79
49740,129832.055,2686306.652,14.635
49741,129832.055,2686301.652,14.865
49742,129832.055,2686296.652,14.958
49743,129832.055,2686291.652,14.818
49744,129832.055,2686286.652,14.759
49745,129832.055,2686281.652,14.816
49746,129832.055,2686276.652,14.673
49747,129832.055,2686271.652,14.547
49748,129832.055,2686266.652,14.612
49749,129832.055,2686261.652,14.626
49750,129832.055,2686256.652,14.666
49751,129832.055,2686251.652,14.682
49752,129832.055,2686246.652,14.866
49753,129832.055,2686241.652,14.77
49754,129832.055,2686236.652,14.822
49755,129832.055,2686231.652,14.863
49756,129832.055,2686226.652,14.724
49757,129832.055,2686221.652,14.733
49758,129832.055,2686216.652,14.572
49759,129832.055,2686211.652,14.715
49760,129832.055,2686206.652,14.694
49761,129832.055,2686201.652,14.676
49762,129832.055,2686196.652,14.617
49763,129832.055,2686191.652,14.724
49764,129832.055,2686186.652,14.766
49765,129832.055,2686181.652,14.681
49766,129832.055,2686176.652,14.849
49767,129832.055,2686171.652,14.836
49768,129832.055,2686166.652,14.733
49769,129832.055,2686161.652,14.8
49770,129832.055,2686156.652,14.821
49771,129832.055,2686151.652,15.036
49772,129832.055,2686146.652,14.771
49773,129832.055,2686141.652,14.778
49774,129832.055,2686136.652,14.771
49775,129832.055,2686131.652,14.807
49776,129832.055,2686126.652,14.749
49777,129832.055,2686121.652,14.756
49778,129832.055,2686116.652,14.723
49779,129832.055,2686111.652,14.731
49780,129832.055,2686106.652,14.713
49781,129832.055,2686101.652,14.729
49782,129832.055,2686096.652,14.808
49783,129832.055,2686091.652,14.758
49784,129832.055,2686086.652,14.721
49785,129832.055,2686081.652,14.856
49786,129832.055,2686076.652,14.758
49787,129832.055,2686071.652,14.727
49788,129832.055,2686066.652,14.704
49789,129832.055,2686061.652,14.674
49790,129832.055,2686056.652,14.669
49791,129832.055,2686051.652,14.781
49792,129832.055,2686046.652,14.717
49793,129832.055,2686041.652,14.742
49794,129832.055,2686036.652,14.734
49795,129832.055,2686031.652,14.731
49796,129832.055,2686026.652,14.722
49797,129832.055,2686021.652,14.703
49798,129832.055,2686016.652,14.707
49799,129832.055,2686011.652,14.702
49800,129832.055,2686006.652,14.692
49801,129832.055,2686001.652,14.681
49802,129832.055,2685996.652,14.677
49803,129832.055,2685991.652,14.698
49804,129832.055,2685986.652,14.808
49805,129832.055,2685981.652,14.759
49806,129832.055,2685976.652,14.691
49807,129832.055,2685971.652,14.717
49808,129832.055,2685966.652,14.67
49809,129832.055,2685961.652,14.713
49810,129832.055,2685956.652,14.527
49811,129832.055,2685951.652,14.57
49812,129832.055,2685946.652,14.351
49813,129832.055,2685941.652,14.272
49814,129832.055,2685936.652,14.521
49815,129832.055,2685931.652,14.5
49816,129832.055,2685926.652,14.595
49817,129832.055,2685921.652,14.483
49818,129832.055,2685916.652,14.364
49819,129832.055,2685911.652,14.265
